Date,Rate,High (est),Low (est)
2015-05-08,2667.77636719,2650.89111328,2624.91845703
2015-05-10,2636.20385742,2641.12841797,2586.65478516
2015-05-11,2636.20385742,2641.12841797,2586.65478516
2015-05-12,2643.45654297,2661.49951172,2607.67553711
2015-05-13,2693.14941406,2664.66772461,2662.09692383
2015-05-14,2699.14428711,2703.99023438,2647.52197266
2015-05-15,2718.94702148,2745.95532227,2686.86303711
2015-05-17,2763.97998047,2752.4921875,2665.54956055
2015-05-18,2763.97998047,2752.4921875,2665.54956055
2015-05-19,2735.27319336,2760.23120117,2706.05126953
2015-05-20,2772.17358398,2697.60644531,2679.97314453
2015-05-21,2758.53662109,2752.61914062,2725.57324219
2015-05-22,2767.96240234,2724.23168945,2731.76367188
2015-05-24,2748.24951172,2717.70703125,2704.27685547
2015-05-25,2748.24951172,2717.70703125,2704.27685547
2015-05-26,2694.73803711,2767.73950195,2679.51782227
2015-05-27,2772.30297852,2763.9375,2677.19433594
2015-05-28,2780.59375,2768.28271484,2727.75463867
2015-05-29,2789.40795898,2763.97070312,2732.49853516
2015-05-31,2776.74291992,2762.51513672,2728.85888672
2015-06-01,2776.74291992,2762.51513672,2728.85888672
2015-06-02,2776.62475586,2797.55419922,2774.48999023
2015-06-03,2845.4831543,2851.5234375,2809.20166016
2015-06-04,2902.27075195,2900.2565918,2823.30737305
2015-06-05,2906.20141602,2903.30810547,2872.05224609
2015-06-09,2942.07226562,2926.43652344,2886.17895508
2015-06-10,2888.03759766,2883.79980469,2858.02099609
2015-06-11,2859.66381836,2841.95483398,2809.64501953
2015-06-12,2852.87133789,2836.08056641,2807.85253906
2015-06-14,2837.52416992,2833.6887207,2794.71191406
2015-06-15,2837.52416992,2833.6887207,2794.71191406
2015-06-16,2859.84936523,2831.49047852,2797.7409668
2015-06-17,2853.22412109,2864.53173828,2813.1784668
2015-06-18,2899.34155273,2863.03686523,2821.78686523
2015-06-19,2870.54418945,2868.05151367,2843.00561523
2015-06-21,2826.85839844,2885.58154297,2833.21777344
2015-06-22,2826.85839844,2885.58154297,2833.21777344
2015-06-23,2876.98754883,2846.79760742,2839.5078125
2015-06-24,2843.32128906,2869.96435547,2813.93310547
2015-06-25,2868.99023438,2846.29858398,2808.60668945
2015-06-26,2865.72119141,2887.64355469,2821.82885742
2015-06-28,2833.75024414,2848.98388672,2841.90161133
2015-06-29,2833.75024414,2848.98388672,2841.90161133
2015-06-30,2904.50366211,2885.30615234,2832.28930664
2015-07-01,2898.43798828,2905.77734375,2857.56396484
2015-07-02,2912.87841797,2887.84155273,2864.36865234
2015-07-03,2874.07421875,2934.69970703,2880.52319336
2015-07-05,2898.2956543,2870.46606445,2873.67211914
2015-07-06,2898.2956543,2870.46606445,2873.67211914
2015-07-07,2951.18554688,2942.07861328,2860.31665039
2015-07-08,2963.87646484,2958.86572266,2907.04833984
2015-07-09,2969.24487305,2946.421875,2931.453125
2015-07-10,2956.04663086,2947.1953125,2947.60498047
2015-07-12,2974.79296875,2967.67578125,2939.48046875
2015-07-13,2974.79296875,2967.67578125,2939.48046875
2015-07-14,2963.02807617,2946.13818359,2921.98608398
2015-07-15,2953.44726562,2983.3671875,2915.44360352
2015-07-16,2970.08056641,2955.92919922,2912.91894531
2015-07-17,2954.46386719,2982.07397461,2937.40942383
2015-07-19,2930.55639648,2983.61621094,2942.07177734
2015-07-20,2930.55639648,2983.61621094,2942.07177734
2015-07-21,2990.57324219,2998.36303711,2969.85400391
2015-07-22,3028.18139648,3037.0,2957.95092773
2015-07-23,3047.55444336,3056.52050781,2999.97460938
2015-07-24,2995.60449219,3134.12133789,3018.62719727
2015-07-26,3126.02880859,3127.60644531,3096.36450195
2015-07-27,3126.02880859,3127.60644531,3096.36450195
2015-07-28,3170.64233398,3150.37353516,3107.72387695
2015-07-29,3168.19189453,3150.06079102,3112.72241211
2015-07-30,3129.35913086,3115.17651367,3080.27758789
2015-07-31,3146.12646484,3118.7734375,3119.65991211
2015-08-02,3157.9753418,3156.24853516,3115.32739258
2015-08-03,3157.9753418,3156.24853516,3115.32739258
2015-08-04,3195.87182617,3180.5559082,3120.11376953
2015-08-05,3182.84765625,3200.84008789,3142.21069336
2015-08-06,3216.41577148,3216.47631836,3177.04882812
2015-08-07,3209.27490234,3189.31616211,3172.44946289
2015-08-09,3220.43017578,3198.63500977,3171.29980469
2015-08-10,3220.43017578,3198.63500977,3171.29980469
2015-08-11,3202.63525391,3225.42089844,3175.22265625
2015-08-12,2916.2019043,3247.01855469,3247.73535156
2015-08-13,3279.09106445,3248.07739258,3238.33813477
2015-08-14,3328.19946289,3303.68603516,3227.75561523
2015-08-16,3316.8046875,3273.171875,3279.16455078
2015-08-17,3316.8046875,3273.171875,3279.16455078
2015-08-18,3265.01904297,3254.54541016,3274.05566406
2015-08-19,3257.18408203,3263.58129883,3277.9074707
2015-08-20,3265.69873047,3311.07958984,3344.34375
2015-08-21,3349.40209961,3389.71801758,3369.00585938
2015-08-23,3433.45019531,3483.41845703,3490.72827148
2015-08-24,3433.45019531,3483.41845703,3490.72827148
2015-08-25,3547.77416992,3638.86108398,3525.3293457
2015-08-26,3686.94604492,3609.41479492,3657.36938477
2015-08-27,3588.10668945,3607.55786133,3621.0546875
2015-08-28,3619.2565918,3603.05761719,3527.36425781
2015-08-30,3497.43212891,3510.13378906,3414.00610352
2015-08-31,3497.43212891,3510.13378906,3414.00610352
2015-09-01,3402.44702148,3397.4675293,3411.59057617
2015-09-02,3399.8894043,3444.87011719,3468.53393555
2015-09-03,3442.76464844,3473.29272461,3465.33691406
2015-09-04,3513.79589844,3399.38696289,3419.42529297
2015-09-06,3416.97338867,3429.03491211,3421.640625
2015-09-07,3416.97338867,3429.03491211,3421.640625
2015-09-08,3441.28881836,3437.23730469,3357.76977539
2015-09-09,3487.73364258,3449.06689453,3440.2355957
2015-09-10,3491.8815918,3470.92211914,3439.83544922
2015-09-11,3443.72045898,3426.6027832,3411.39404297
2015-09-13,3441.7824707,3424.68847656,3389.79589844
2015-09-14,3441.7824707,3424.68847656,3389.79589844
2015-09-15,3425.07568359,3404.96459961,3381.90136719
2015-09-16,3408.59130859,3363.37841797,3375.38232422
2015-09-17,3348.08813477,3349.13647461,3313.09545898
2015-09-18,3398.62255859,3396.42993164,3318.47338867
2015-09-20,3368.41381836,3343.98803711,3331.24487305
2015-09-21,3368.41381836,3343.98803711,3331.24487305
2015-09-22,3414.06982422,3429.77734375,3388.29052734
2015-09-23,3414.06982422,3429.77734375,3388.29052734
2015-09-24,3487.90356445,3505.22631836,3412.32714844
2015-09-25,3466.58618164,3443.33764648,3433.02612305
2015-09-27,3438.92822266,3435.96240234,3405.69458008
2015-09-28,3438.92822266,3435.96240234,3405.69458008
2015-09-29,3505.20556641,3496.13574219,3389.39282227
2015-09-30,3496.09399414,3442.24291992,3448.31835938
2015-10-01,3448.81518555,3426.34350586,3411.87451172
2015-10-02,3426.3137207,3428.06420898,3415.63720703
2015-10-04,3387.18554688,3360.87768555,3346.89038086
2015-10-05,3387.18554688,3360.87768555,3346.89038086
2015-10-06,3313.77929688,3337.84106445,3281.35131836
2015-10-07,3271.77270508,3226.32373047,3237.34179688
2015-10-08,3257.35083008,3229.74047852,325.81729126
2015-10-09,3237.09326172,3221.19628906,3216.98583984
2015-10-11,3213.60766602,3203.86254883,3215.59790039
2015-10-12,3213.60766602,3203.86254883,3215.59790039
2015-10-13,3203.04760742,3311.05541992,3219.56005859
2015-10-14,3313.0300293,3261.94897461,3228.67260742
2015-10-15,3357.73779297,3332.30688477,3274.58251953
2015-10-16,3296.76586914,3290.57983398,3247.06201172
2015-10-18,3275.3918457,3286.24853516,3230.32543945
2015-10-19,3275.3918457,3286.24853516,3230.32543945
2015-10-20,3305.80395508,3303.73510742,3232.93798828
2015-10-21,3333.52270508,3356.04711914,3279.13989258
2015-10-22,3360.15234375,3257.8659668,3309.796875
2015-10-23,3301.45703125,3200.90722656,3185.97583008
2015-10-25,3203.62329102,3201.64624023,3176.10058594
2015-10-26,3203.62329102,3201.64624023,3176.10058594
2015-10-27,3239.01416016,3252.23339844,3196.55688477
2015-10-28,3253.71923828,3250.77734375,3211.0078125
2015-10-29,3191.25683594,3212.45068359,3158.4230957
2015-10-30,3203.60595703,3179.09570312,3176.44677734
2015-11-01,3186.50439453,3158.58959961,3153.53833008
2015-11-02,3186.50439453,3158.58959961,3153.53833008
2015-11-03,3190.23535156,3119.84545898,3129.77832031
2015-11-04,3068.80981445,3098.07983398,3016.3515625
2015-11-05,3082.1730957,3079.890625,3017.88354492
2015-11-06,3109.55810547,3103.17480469,3038.4050293
2015-11-08,3101.95678711,3135.29418945,3046.34106445
2015-11-09,3101.95678711,3135.29418945,3046.34106445
2015-11-10,3067.96777344,3076.7175293,3067.38549805
2015-11-11,3157.91723633,3100.39477539,3102.93579102
2015-11-12,3107.38232422,3095.16381836,3113.74755859
2015-11-13,3103.36987305,3206.73535156,3104.17529297
2015-11-15,3290.24780273,3243.48046875,3237.79174805
2015-11-16,3290.24780273,3243.48046875,3237.79174805
2015-11-17,3284.41796875,3240.56738281,3239.35083008
2015-11-18,3230.19458008,3307.70947266,3236.57421875
2015-11-19,3309.82397461,3262.45996094,3245.31787109
2015-11-20,3279.63110352,3259.45288086,3248.07983398
2015-11-22,3230.18652344,3222.35546875,3215.58862305
2015-11-23,3230.18652344,3222.35546875,3215.58862305
2015-11-24,3209.42431641,3235.70019531,3219.31738281
2015-11-25,3241.68994141,3219.96923828,3225.59936523
2015-11-26,3198.96289062,3222.90283203,3200.79858398
2015-11-27,3225.76855469,3272.47143555,3232.99560547
2015-11-29,3212.79272461,3313.92724609,3219.48583984
2015-11-30,3212.79272461,3313.92724609,3219.48583984
2015-12-01,3324.13476562,3321.95727539,3258.60522461
2015-12-02,3282.22265625,3357.66113281,3273.07543945
2015-12-03,3261.90771484,3284.99145508,3347.9831543
2015-12-04,3282.64672852,3359.68212891,3293.35888672
2015-12-06,3372.62451172,3525.54882812,3374.83398438
2015-12-07,3372.62451172,3525.54882812,3374.83398438
2015-12-08,3412.27734375,3580.8671875,3433.28271484
2015-12-09,3541.95263672,3575.8203125,3577.9050293
2015-12-10,3562.8737793,3562.52612305,3565.62573242
2015-12-13,3508.38085938,3663.97021484,3529.81982422
2015-12-14,3508.38085938,3663.97021484,3529.81982422
2015-12-15,3592.18164062,3626.10498047,3619.00585938
2015-12-17,3565.86743164,3604.31591797,3580.1862793
2015-12-18,3570.5300293,3608.12280273,3576.33935547
2015-12-20,3616.42236328,3616.97216797,3583.8347168
2015-12-21,3616.42236328,3616.97216797,3583.8347168
2015-12-22,3566.14379883,3606.28564453,3591.43896484
2015-12-23,3592.37426758,3572.76611328,3580.95141602
2015-12-24,3572.09863281,3569.86230469,3441.4309082
2015-12-25,3471.77416992,3466.1574707,3475.02099609
2015-12-27,3466.57006836,3468.75610352,3456.63964844
2015-12-28,3466.57006836,3468.75610352,3456.63964844
2015-12-29,3454.57324219,3434.46923828,3443.54956055
2015-12-30,3435.21875,3457.38012695,3415.9621582
2015-12-31,3411.62060547,3447.78149414,3410.234375
2016-01-01,3407.57299805,3407.57299805,3410.05395508
2016-01-03,3405.22290039,3454.67749023,3424.67382812
2016-01-04,3405.22290039,3454.67749023,3424.67382812
2016-01-05,3415.87548828,3443.90966797,3418.94140625
2016-01-06,3412.57519531,3491.08227539,3414.84179688
2016-01-07,3507.48583984,3543.57006836,3440.94775391
2016-01-08,3573.88696289,3486.5546875,3492.45922852
2016-01-10,3511.52636719,3496.18945312,3510.3659668
2016-01-11,3511.52636719,3496.18945312,3510.3659668
2016-01-12,3510.17407227,3503.07885742,3527.66894531
2016-01-13,3508.89746094,3503.84472656,3527.83032227
2016-01-14,3510.52148438,3490.04321289,3516.92114258
2016-01-15,3487.67504883,3505.42895508,3506.66259766
2016-01-17,3485.01220703,3541.76831055,3485.94775391
2016-01-18,3485.01220703,3541.76831055,3485.94775391
2016-01-19,3547.96533203,3571.42480469,3549.13330078
2016-01-20,3537.98828125,3629.51098633,3552.71069336
2016-01-21,3558.19750977,3638.92382812,3577.61108398
2016-01-22,3646.81103516,3631.98632812,3553.61547852
2016-01-24,3546.39794922,3627.20019531,3539.05297852
2016-01-25,3546.39794922,3627.20019531,3539.05297852
2016-01-26,3530.71411133,3660.40771484,3538.82763672
2016-01-27,3628.78759766,3670.5012207,3622.67602539
2016-01-28,3613.15917969,3601.88427734,3612.4050293
2016-01-29,3585.13891602,3576.76904297,3539.97924805
2016-01-31,3530.22045898,3552.09570312,3534.17993164
2016-02-01,3530.22045898,3552.09570312,3534.17993164
2016-02-02,3521.45678711,3621.5859375,3534.16601562
2016-02-03,3584.39477539,3653.29370117,3631.92211914
2016-02-04,3658.70703125,3685.42675781,3696.85302734
2016-02-05,3715.02807617,3688.85351562,3673.47143555
2016-02-07,3714.64208984,3725.56787109,3679.04858398
2016-02-08,3714.64208984,3725.56787109,3679.04858398
2016-02-09,3767.60986328,3781.24829102,3691.53076172
2016-02-10,3728.29541016,3788.73339844,3732.54174805
2016-02-11,3824.24267578,3775.54443359,3787.70458984
2016-02-12,3796.50268555,3814.60620117,3803.72216797
2016-02-14,3820.76586914,3794.66040039,3750.73071289
2016-02-15,3820.76586914,3794.66040039,3750.73071289
2016-02-16,3728.89501953,3781.97216797,3735.10766602
2016-02-17,3805.59570312,3746.06201172,3740.49414062
2016-02-18,3758.89819336,3738.47192383,3693.54296875
2016-02-21,3659.11694336,3641.22607422,3664.56030273
2016-02-22,3659.11694336,3641.22607422,3664.56030273
2016-02-23,3652.5949707,3638.13012695,3608.69726562
2016-02-24,3665.39501953,3657.34692383,3597.9362793
2016-02-25,3596.60351562,3635.05249023,3609.70507812
2016-02-26,3635.7121582,3611.04345703,3616.57055664
2016-02-28,3599.98706055,3581.53613281,3611.43212891
2016-02-29,3599.98706055,3581.53613281,3611.43212891
2016-03-01,3590.7487793,3575.67480469,3537.61035156
2016-03-02,3533.81298828,3519.64160156,3462.77636719
2016-03-03,3483.50634766,3490.20239258,3457.72021484
2016-03-04,3437.0925293,3442.56591797,3466.22924805
2016-03-06,3454.19360352,3441.47680664,3418.61279297
2016-03-07,3454.19360352,3441.47680664,3418.61279297
2016-03-08,3423.88500977,3401.84545898,3396.08422852
2016-03-09,3379.33007812,3458.14013672,3386.60986328
2016-03-10,3471.09863281,3416.88671875,3504.24145508
2016-03-11,3510.02709961,3518.3215332,3454.70043945
2016-03-13,3534.20751953,3534.07470703,3466.66064453
2016-03-14,3534.20751953,3534.07470703,3466.66064453
2016-03-15,3449.49731445,3519.31762695,3456.53125
2016-03-16,3516.00219727,3497.64428711,3464.8503418
2016-03-17,3461.60327148,3497.34350586,3499.296875
2016-03-18,3529.51147461,3510.69555664,3431.64233398
2016-03-20,3418.56518555,3407.8112793,3419.62670898
2016-03-21,3418.56518555,3407.8112793,3419.62670898
2016-03-22,3451.68554688,3437.04541016,3409.23144531
2016-03-23,3398.31445312,3391.3371582,3351.29003906
2016-03-24,3426.99316406,3425.16918945,3342.11743164
2016-03-25,3430.79223633,3426.23168945,3378.04174805
2016-03-27,3428.34204102,3421.34887695,3391.10620117
2016-03-28,3428.34204102,3421.34887695,3391.10620117
2016-03-29,3387.70385742,3419.13720703,3343.62939453
2016-03-30,3453.10400391,3412.34887695,3425.86914062
2016-03-31,3412.76367188,3454.76806641,3382.21557617
2016-04-01,3412.76367188,3454.76806641,3382.21557617
2016-04-03,3454.59936523,3401.29663086,3379.09545898
2016-04-04,3489.59033203,3501.79272461,3407.40332031
2016-04-05,3510.20996094,3495.75073242,3446.91235352
2016-04-06,3455.36645508,3527.875,3473.82397461
2016-04-07,3455.36645508,3527.875,3473.82397461
2016-04-08,3455.52807617,3503.74609375,3499.88623047
2016-04-10,3525.81665039,3515.81591797,3493.51123047
2016-04-11,3525.81665039,3515.81591797,3493.51123047
2016-04-12,3484.36425781,3442.24707031,3451.81005859
2016-04-13,3390.70385742,3403.38867188,3413.6237793
2016-04-14,3384.00610352,3386.11938477,3376.35839844
2016-04-15,3382.12939453,3393.2199707,3383.19628906
2016-04-17,3386.59399414,3385.87475586,3336.70654297
2016-04-18,3359.48999023,3412.15332031,3361.59936523
2016-04-19,3290.79541016,3386.91845703,3295.95703125
2016-04-20,3275.57958984,3291.47216797,3288.13647461
2016-04-21,3320.92944336,3319.93920898,3296.13964844
2016-04-22,3310.34277344,3315.7800293,3282.375
2016-04-25,3344.29345703,3333.07568359,3322.30761719
2016-04-26,3327.40820312,3341.17675781,3330.66357422
2016-04-27,3320.97290039,3341.84155273,3314.53930664
2016-04-28,3264.31640625,3335.78466797,3267.08813477
2016-04-29,3260.67773438,3280.32275391,3252.40795898
2016-05-02,3291.11010742,3277.24194336,3249.71972656
2016-05-03,3351.62524414,3355.49951172,3289.96289062
2016-05-04,3396.09790039,3396.64550781,3276.29443359
2016-05-05,3368.8684082,3375.07299805,3365.70458984
2016-05-06,3371.99121094,3402.99462891,3386.10253906
2016-05-09,3367.09155273,3376.10009766,3376.57421875
2016-05-10,3364.12158203,3403.66699219,3373.61450195
2016-05-11,3356.39404297,3400.46777344,3362.72045898
2016-05-12,3353.19921875,3356.29272461,3326.90405273
2016-05-13,3383.35327148,3379.25830078,3351.01098633
2016-05-16,3423.77197266,3429.85351562,3368.33203125
2016-05-17,3405.9296875,3437.03344727,3412.28686523
2016-05-18,3395.41601562,3416.96044922,3404.97875977
2016-05-19,3424.03295898,3432.41064453,3396.3503418
2016-05-20,3424.77880859,3426.53540039,3423.25537109
2016-05-23,3427.49975586,3427.08935547,3429.9284668
2016-05-24,3413.52148438,3414.43530273,3423.19482422
2016-05-25,3414.19335938,3419.99414062,3408.88110352
2016-05-26,3416.84936523,3417.96289062,3418.59667969
2016-05-27,3412.1418457,3415.36767578,3417.44042969
2016-05-30,3422.68212891,3409.47192383,3414.00512695
2016-05-31,3439.42041016,3439.59301758,3418.7644043
2016-06-01,3483.14160156,3472.90258789,3425.95532227
2016-06-02,3471.04980469,3485.95605469,3460.55664062
2016-06-03,3432.53198242,3481.70947266,3404.52172852
2016-06-06,3429.05883789,3422.27514648,3431.83447266
2016-06-07,3341.27514648,3424.52880859,3343.00415039
2016-06-08,3354.02001953,3429.67773438,3292.89892578
2016-06-09,3326.67749023,3344.92797852,3330.76391602
2016-06-10,3343.9206543,3349.67163086,3314.78344727
2016-06-13,3382.78320312,3376.71264648,3309.35620117
2016-06-14,3368.43432617,3382.6640625,3334.87182617
2016-06-15,3353.44287109,3379.93945312,3358.34790039
2016-06-16,3385.92749023,3376.92260742,3362.78295898
2016-06-17,3396.7199707,3394.57397461,3374.92944336
2016-06-20,3368.1730957,3406.70556641,3376.04931641
2016-06-21,3350.1965332,3371.01879883,3368.45019531
2016-06-22,3307.96777344,3358.12109375,3310.66699219
2016-06-23,3296.36743164,3358.66699219,3274.00585938
2016-06-24,3205.03515625,3252.515625,3277.68115234
2016-06-27,3334.94238281,3361.0300293,3205.03515625
2016-06-28,3302.30517578,3368.04467773,3310.07788086
2016-06-29,3243.75805664,3303.45288086,3218.52905273
2016-06-30,3266.12451172,3254.0703125,3212.14819336
2016-07-01,3266.12451172,3254.0703125,3212.14819336
2016-07-04,3268.92626953,3255.43945312,3273.3059082
2016-07-05,3292.02172852,3302.50073242,3277.69677734
2016-07-06,3327.19189453,3326.67260742,3296.62133789
2016-07-07,3297.45556641,3331.12207031,3299.77783203
2016-07-08,3237.50561523,3307.73486328,3246.33691406
2016-07-11,3247.39990234,3243.27612305,3215.17163086
2016-07-12,3223.32910156,3244.88671875,3223.52026367
2016-07-13,3261.54541016,3255.41333008,3229.69970703
2016-07-14,3242.16137695,3266.03051758,3248.79956055
2016-07-15,3221.96484375,3240.18066406,3246.79345703
2016-07-18,3238.0637207,3242.93286133,3232.34667969
